symbol,entry_date,entry_price,base_pct,t_return,hold_return,alpha,trades
603439.SH,2024-12-05,13.66,30,134.9,-15.01,149.9,32
603439.SH,2024-12-05,13.66,50,124.53,-15.01,139.53,30
603439.SH,2024-12-05,13.66,70,104.84,-15.01,119.84,26
603368.SH,2024-12-05,17.72,30,140.89,-0.34,141.23,28
603368.SH,2024-12-05,17.72,50,130.84,-0.34,131.18,26
603368.SH,2024-12-05,17.72,70,110.66,-0.34,111.0,22
601388.SH,2024-12-05,2.8,30,205.68,-0.71,206.4,44
601388.SH,2024-12-05,2.8,50,187.73,-0.71,188.44,40
601388.SH,2024-12-05,2.8,70,159.81,-0.71,160.53,34
000019.SZ,2024-12-05,6.86,30,107.97,-1.31,109.28,24
000019.SZ,2024-12-05,6.86,50,105.95,-1.31,107.26,22
000019.SZ,2024-12-05,6.86,70,86.04,-1.31,87.35,18
600408.SH,2024-12-05,2.32,30,276.65,94.83,181.82,45
600408.SH,2024-12-05,2.32,50,298.12,94.83,203.29,43
600408.SH,2024-12-05,2.32,70,267.8,94.83,172.97,34
600359.SH,2024-12-05,7.01,30,186.58,-3.0,189.58,38
600359.SH,2024-12-05,7.01,50,186.58,-3.0,189.58,38
600359.SH,2024-12-05,7.01,70,157.45,-3.0,160.45,32
601288.SH,2024-12-06,4.59,30,151.43,62.09,89.33,20
601288.SH,2024-12-06,4.59,50,160.46,62.09,98.37,18
601288.SH,2024-12-06,4.59,70,153.16,62.09,91.07,14
600508.SH,2024-12-05,13.23,30,86.87,-10.51,97.38,22
600508.SH,2024-12-05,13.23,50,83.28,-10.51,93.79,20
600508.SH,2024-12-05,13.23,70,63.66,-10.51,74.17,16
600259.SH,2024-12-05,30.72,30,326.96,59.96,267.0,38
600259.SH,2024-12-05,30.72,50,302.62,59.96,242.66,34
600259.SH,2024-12-05,30.72,70,281.18,59.96,221.22,30
002333.SZ,2024-12-05,5.86,30,188.31,-7.0,195.31,41
002333.SZ,2024-12-05,5.86,50,186.39,-7.0,193.38,40
002333.SZ,2024-12-05,5.86,70,155.07,-7.0,162.07,34
002462.SZ,2024-12-05,13.61,30,83.33,16.24,67.09,18
002462.SZ,2024-12-05,13.61,50,83.33,16.24,67.09,18
002462.SZ,2024-12-05,13.61,70,83.64,16.24,67.41,17
688004.SH,2024-12-05,18.39,30,308.37,21.26,287.1,52
688004.SH,2024-12-05,18.39,50,267.92,21.26,246.66,44
688004.SH,2024-12-05,18.39,70,207.47,21.26,186.2,32
002184.SZ,2024-12-05,12.3,30,266.35,-0.16,266.52,46
002184.SZ,2024-12-05,12.3,50,243.72,-0.16,243.89,42
002184.SZ,2024-12-05,12.3,70,209.76,-0.16,209.92,36
603215.SH,2024-12-05,15.06,30,331.07,35.92,295.15,51
603215.SH,2024-12-05,15.06,50,294.75,35.92,258.83,45
603215.SH,2024-12-05,15.06,70,233.63,35.92,197.7,35
300228.SZ,2024-12-05,7.72,30,217.21,13.47,203.74,48
300228.SZ,2024-12-05,7.72,50,196.58,13.47,183.11,42
300228.SZ,2024-12-05,7.72,70,169.41,13.47,155.93,34
300579.SZ,2024-12-05,32.54,30,210.36,-14.26,224.62,46
300579.SZ,2024-12-05,32.54,50,170.58,-14.26,184.84,38
300579.SZ,2024-12-05,32.54,70,133.12,-14.26,147.38,30
002233.SZ,2024-12-05,7.16,30,149.09,32.26,116.82,29
002233.SZ,2024-12-05,7.16,50,151.16,32.26,118.9,27
002233.SZ,2024-12-05,7.16,70,156.16,32.26,123.9,25
688655.SH,2024-11-22,10.95,30,367.24,56.44,310.8,43
688655.SH,2024-11-22,10.95,50,309.76,56.44,253.32,35
688655.SH,2024-11-22,10.95,70,237.64,56.44,181.2,25
002562.SZ,2024-12-05,4.57,30,316.4,35.01,281.39,48
002562.SZ,2024-12-05,4.57,50,292.74,35.01,257.73,44
002562.SZ,2024-12-05,4.57,70,245.39,35.01,210.38,36
300328.SZ,2024-12-05,8.86,30,426.53,74.6,351.92,52
300328.SZ,2024-12-05,8.86,50,375.08,74.6,300.47,44
300328.SZ,2024-12-05,8.86,70,328.85,74.6,254.24,36
300479.SZ,2024-12-05,20.59,30,231.05,-12.0,243.05,48
300479.SZ,2024-12-05,20.59,50,210.61,-12.0,222.61,44
300479.SZ,2024-12-05,20.59,70,150.55,-12.0,162.55,32
603444.SH,2024-12-05,190.91,30,326.17,141.62,184.55,32
603444.SH,2024-12-05,190.91,50,299.96,141.62,158.34,28
603444.SH,2024-12-05,190.91,70,264.33,141.62,122.72,22
002084.SZ,2024-12-05,3.45,30,300.09,10.14,289.94,56
002084.SZ,2024-12-05,3.45,50,271.72,10.14,261.58,50
002084.SZ,2024-12-05,3.45,70,222.79,10.14,212.65,40
603315.SH,2024-12-05,10.52,30,365.18,37.07,328.11,58
603315.SH,2024-12-05,10.52,50,338.21,37.07,301.13,52
603315.SH,2024-12-05,10.52,70,303.59,37.07,266.52,44
301388.SZ,2024-12-05,25.3,30,262.4,17.0,245.41,46
301388.SZ,2024-12-05,25.3,50,243.16,17.0,226.16,42
301388.SZ,2024-12-05,25.3,70,205.74,17.0,188.74,34
688175.SH,2024-11-25,17.09,30,220.82,63.37,157.45,39
688175.SH,2024-11-25,17.09,50,231.92,63.37,168.55,37
688175.SH,2024-11-25,17.09,70,193.64,63.37,130.27,27
002513.SZ,2024-12-05,5.75,30,272.36,14.61,257.75,50
002513.SZ,2024-12-05,5.75,50,253.65,14.61,239.05,46
002513.SZ,2024-12-05,5.75,70,187.48,14.61,172.87,34
002242.SZ,2024-12-05,10.85,30,64.17,-2.95,67.12,17
002242.SZ,2024-12-05,10.85,50,64.17,-2.95,67.12,17
002242.SZ,2024-12-05,10.85,70,63.78,-2.95,66.73,16
603682.SH,2024-12-05,4.46,30,294.39,41.48,252.91,40
603682.SH,2024-12-05,4.46,50,294.39,41.48,252.91,40
603682.SH,2024-12-05,4.46,70,253.86,41.48,212.38,32
300408.SZ,2024-12-05,35.68,30,249.96,21.24,228.72,48
300408.SZ,2024-12-05,35.68,50,240.92,21.24,219.67,45
300408.SZ,2024-12-05,35.68,70,199.85,21.24,178.61,37
300359.SZ,2024-12-05,6.83,30,139.68,-24.45,164.13,38
300359.SZ,2024-12-05,6.83,50,130.84,-24.45,155.3,36
300359.SZ,2024-12-05,6.83,70,84.28,-24.45,108.73,26
002413.SZ,2024-12-05,5.1,30,170.66,77.25,93.4,35
002413.SZ,2024-12-05,5.1,50,174.91,77.25,97.65,31
002413.SZ,2024-12-05,5.1,70,147.04,77.25,69.78,21
688075.SH,2024-12-05,38.83,30,170.72,-3.27,173.99,35
688075.SH,2024-12-05,38.83,50,158.35,-3.27,161.62,32
688075.SH,2024-12-05,38.83,70,115.56,-3.27,118.83,24
002342.SZ,2024-12-05,3.79,30,447.28,79.95,367.34,46
002342.SZ,2024-12-05,3.79,50,414.98,79.95,335.03,42
002342.SZ,2024-12-05,3.79,70,382.72,79.95,302.78,38
301288.SZ,2024-12-04,22.2,30,111.01,-30.72,141.73,44
301288.SZ,2024-12-04,22.2,50,99.01,-30.72,129.73,40
301288.SZ,2024-12-04,22.2,70,88.12,-30.72,118.84,36
688593.SH,2024-11-21,22.96,30,232.88,-19.86,252.74,58
688593.SH,2024-11-21,22.96,50,217.15,-19.86,237.01,54
688593.SH,2024-11-21,22.96,70,159.95,-19.86,179.81,42
603535.SH,2024-12-05,7.78,30,360.26,34.19,326.07,50
603535.SH,2024-12-05,7.78,50,337.06,34.19,302.87,46
603535.SH,2024-12-05,7.78,70,299.89,34.19,265.7,40
300508.SZ,2024-12-05,30.23,30,228.5,6.52,221.98,48
300508.SZ,2024-12-05,30.23,50,196.73,6.52,190.22,40
300508.SZ,2024-12-05,30.23,70,156.54,6.52,150.02,30
300259.SZ,2024-12-05,3.97,30,219.41,5.04,214.37,47
300259.SZ,2024-12-05,3.97,50,191.19,5.04,186.15,40
300259.SZ,2024-12-05,3.97,70,154.21,5.04,149.17,32
000639.SZ,2024-12-05,4.24,30,142.87,-23.58,166.46,46
000639.SZ,2024-12-05,4.24,50,142.43,-23.58,166.02,44
000639.SZ,2024-12-05,4.24,70,124.74,-23.58,148.32,38
603897.SH,2024-11-28,20.04,30,306.4,32.73,273.66,51
603897.SH,2024-11-28,20.04,50,293.96,32.73,261.22,47
603897.SH,2024-11-28,20.04,70,247.18,32.73,214.45,38
600228.SH,2024-12-04,6.96,30,87.95,-33.62,121.57,39
600228.SH,2024-12-04,6.96,50,87.45,-33.62,121.07,37
600228.SH,2024-12-04,6.96,70,65.79,-33.62,99.41,29
600579.SH,2024-11-21,6.91,30,332.35,16.93,315.41,48
600579.SH,2024-11-21,6.91,50,305.49,16.93,288.55,44
600579.SH,2024-11-21,6.91,70,264.64,16.93,247.71,38
000068.SZ,2024-12-05,3.91,30,199.41,-13.55,212.96,46
000068.SZ,2024-12-05,3.91,50,189.69,-13.55,203.25,44
000068.SZ,2024-12-05,3.91,70,150.76,-13.55,164.32,36
603997.SH,2024-12-05,12.05,30,301.41,11.54,289.87,57
603997.SH,2024-12-05,12.05,50,279.74,11.54,268.21,52
603997.SH,2024-12-05,12.05,70,238.45,11.54,226.92,44
000739.SZ,2024-12-05,15.4,30,107.5,5.06,102.43,29
000739.SZ,2024-12-05,15.4,50,110.08,5.06,105.01,27
000739.SZ,2024-12-05,15.4,70,91.14,5.06,86.08,21
600328.SH,2024-12-05,8.08,30,137.55,-3.59,141.14,28
600328.SH,2024-12-05,8.08,50,116.3,-3.59,119.89,24
600328.SH,2024-12-05,8.08,70,84.66,-3.59,88.25,18
600479.SH,2024-12-05,10.95,30,90.23,-6.85,97.07,20
600479.SH,2024-12-05,10.95,50,90.23,-6.85,97.07,20
600479.SH,2024-12-05,10.95,70,79.97,-6.85,86.82,18
300193.SZ,2024-12-05,9.73,30,142.23,-11.92,154.15,32
300193.SZ,2024-12-05,9.73,50,122.51,-11.92,134.43,28
300193.SZ,2024-12-05,9.73,70,93.39,-11.92,105.31,22
688108.SH,2024-12-05,11.34,30,227.35,52.03,175.33,32
688108.SH,2024-12-05,11.34,50,205.76,52.03,153.73,28
688108.SH,2024-12-05,11.34,70,175.35,52.03,123.32,22
688659.SH,2024-12-05,8.42,30,196.97,8.79,188.18,38
688659.SH,2024-12-05,8.42,50,179.48,8.79,170.69,34
688659.SH,2024-12-05,8.42,70,154.14,8.79,145.35,28
300475.SZ,2024-12-05,29.99,30,504.05,338.55,165.51,43
300475.SZ,2024-12-05,29.99,50,540.73,338.55,202.18,37
300475.SZ,2024-12-05,29.99,70,470.78,338.55,132.24,25
301613.SZ,2024-11-21,46.11,30,198.68,1.37,197.31,37
301613.SZ,2024-11-21,46.11,50,173.49,1.37,172.13,33
301613.SZ,2024-11-21,46.11,70,142.81,1.37,141.44,27
300324.SZ,2024-12-05,4.17,30,289.23,37.89,251.34,47
300324.SZ,2024-12-05,4.17,50,252.85,37.89,214.96,41
300324.SZ,2024-12-05,4.17,70,208.03,37.89,170.14,32
603319.SH,2024-12-05,19.36,30,389.56,78.46,311.1,52
603319.SH,2024-12-05,19.36,50,317.95,78.46,239.49,40
603319.SH,2024-12-05,19.36,70,237.46,78.46,159.0,26
002088.SZ,2024-12-05,11.73,30,184.87,-9.55,194.42,38
002088.SZ,2024-12-05,11.73,50,162.68,-9.55,172.23,34
002088.SZ,2024-12-05,11.73,70,142.18,-9.55,151.73,30
688008.SH,2024-12-05,67.71,30,316.11,69.04,247.07,38
688008.SH,2024-12-05,67.71,50,292.1,69.04,223.05,34
688008.SH,2024-12-05,67.71,70,257.43,69.04,188.38,28
000951.SZ,2024-12-05,16.35,30,258.32,3.73,254.59,49
000951.SZ,2024-12-05,16.35,50,235.82,3.73,232.09,44
000951.SZ,2024-12-05,16.35,70,189.29,3.73,185.56,35
300093.SZ,2024-12-03,17.88,30,99.95,-17.34,117.29,47
300093.SZ,2024-12-03,17.88,50,97.96,-17.34,115.3,43
300093.SZ,2024-12-03,17.88,70,75.01,-17.34,92.35,33
601877.SH,2024-12-05,21.5,30,231.88,31.07,200.81,37
601877.SH,2024-12-05,21.5,50,220.76,31.07,189.69,33
601877.SH,2024-12-05,21.5,70,174.97,31.07,143.9,25
603219.SH,2024-12-05,14.18,30,249.34,9.24,240.1,42
603219.SH,2024-12-05,14.18,50,200.62,9.24,191.39,34
603219.SH,2024-12-05,14.18,70,146.37,9.24,137.13,24
002188.SZ,2024-12-05,5.24,30,192.67,17.75,174.92,38
002188.SZ,2024-12-05,5.24,50,196.99,17.75,179.24,36
002188.SZ,2024-12-05,5.24,70,137.13,17.75,119.39,24
300575.SZ,2024-12-05,6.82,30,174.13,-17.16,191.28,40
300575.SZ,2024-12-05,6.82,50,165.17,-17.16,182.33,38
300575.SZ,2024-12-05,6.82,70,136.35,-17.16,153.5,32
301042.SZ,2024-12-05,39.0,30,247.46,99.38,148.08,47
301042.SZ,2024-12-05,39.0,50,241.74,99.38,142.35,41
301042.SZ,2024-12-05,39.0,70,221.18,99.38,121.8,31
300224.SZ,2024-12-05,13.53,30,245.7,6.65,239.05,44
300224.SZ,2024-12-05,13.53,50,209.88,6.65,203.23,38
300224.SZ,2024-12-05,13.53,70,167.27,6.65,160.61,30
001373.SZ,2024-12-05,29.9,30,224.49,-6.19,230.68,48
001373.SZ,2024-12-05,29.9,50,198.96,-6.19,205.15,42
001373.SZ,2024-12-05,29.9,70,145.71,-6.19,151.89,30
600255.SH,2024-12-05,2.52,30,382.86,53.57,329.29,48
600255.SH,2024-12-05,2.52,50,336.22,53.57,282.65,42
600255.SH,2024-12-05,2.52,70,274.99,53.57,221.41,33
601033.SH,2024-12-05,13.84,30,123.71,8.89,114.82,24
601033.SH,2024-12-05,13.84,50,121.7,8.89,112.81,22
601033.SH,2024-12-05,13.84,70,120.92,8.89,112.03,20
605118.SH,2024-12-05,16.14,30,315.64,75.84,239.8,40
605118.SH,2024-12-05,16.14,50,276.83,75.84,201.0,34
605118.SH,2024-12-05,16.14,70,228.85,75.84,153.01,25
605018.SH,2024-12-05,10.33,30,260.5,3.0,257.5,44
605018.SH,2024-12-05,10.33,50,235.78,3.0,232.78,40
605018.SH,2024-12-05,10.33,70,187.09,3.0,184.09,32
600355.SH,2024-12-04,4.89,30,104.79,-56.85,161.64,46
600355.SH,2024-12-04,4.89,50,82.43,-56.85,139.28,40
600355.SH,2024-12-04,4.89,70,31.18,-56.85,88.03,26
601133.SH,2024-12-02,12.08,30,160.72,26.08,134.65,35
601133.SH,2024-12-02,12.08,50,162.96,26.08,136.89,33
601133.SH,2024-12-02,12.08,70,166.1,26.08,140.03,31
600236.SH,2024-12-05,6.5,30,124.42,4.92,119.49,24
600236.SH,2024-12-05,6.5,50,103.97,4.92,99.04,20
600236.SH,2024-12-05,6.5,70,84.25,4.92,79.33,16
600567.SH,2024-12-05,1.99,30,176.84,-18.59,195.43,42
600567.SH,2024-12-05,1.99,50,167.04,-18.59,185.64,40
600567.SH,2024-12-05,1.99,70,148.71,-18.59,167.3,36
600081.SH,2024-12-05,11.35,30,207.83,0.7,207.12,34
600081.SH,2024-12-05,11.35,50,207.83,0.7,207.12,34
600081.SH,2024-12-05,11.35,70,169.66,0.7,168.96,28
603889.SH,2024-12-05,6.67,30,144.32,9.3,135.02,27
603889.SH,2024-12-05,6.67,50,130.61,9.3,121.32,24
603889.SH,2024-12-05,6.67,70,107.28,9.3,97.99,20
600336.SH,2024-12-05,8.43,30,146.5,9.49,137.01,43
600336.SH,2024-12-05,8.43,50,150.03,9.49,140.54,41
600336.SH,2024-12-05,8.43,70,128.36,9.49,118.87,33
601601.SH,2024-12-06,34.62,30,204.52,17.62,186.9,43
601601.SH,2024-12-06,34.62,50,184.31,17.62,166.69,39
601601.SH,2024-12-06,34.62,70,154.25,17.62,136.63,31
600467.SH,2024-12-05,2.6,30,208.19,-0.77,208.96,47
600467.SH,2024-12-05,2.6,50,208.24,-0.77,209.01,45
600467.SH,2024-12-05,2.6,70,178.79,-0.77,179.56,38
000590.SZ,2024-12-05,8.06,30,294.42,31.39,263.03,42
000590.SZ,2024-12-05,8.06,50,272.91,31.39,241.52,38
000590.SZ,2024-12-05,8.06,70,237.39,31.39,206.0,32
001210.SZ,2024-12-05,11.78,30,249.1,38.29,210.81,38
001210.SZ,2024-12-05,11.78,50,226.45,38.29,188.17,34
001210.SZ,2024-12-05,11.78,70,184.78,38.29,146.5,26
000727.SZ,2024-12-05,3.2,30,167.3,-20.31,187.61,47
000727.SZ,2024-12-05,3.2,50,157.87,-20.31,178.18,44
000727.SZ,2024-12-05,3.2,70,121.92,-20.31,142.24,35
603989.SH,2024-12-05,14.68,30,249.67,7.15,242.52,44
603989.SH,2024-12-05,14.68,50,204.57,7.15,197.42,36
603989.SH,2024-12-05,14.68,70,160.73,7.15,153.58,28
301121.SZ,2024-12-05,35.39,30,306.61,8.93,297.68,50
301121.SZ,2024-12-05,35.39,50,252.67,8.93,243.74,42
301121.SZ,2024-12-05,35.39,70,194.75,8.93,185.82,32
300416.SZ,2024-12-05,13.32,30,221.24,26.13,195.11,41
300416.SZ,2024-12-05,13.32,50,176.7,26.13,150.58,33
300416.SZ,2024-12-05,13.32,70,134.71,26.13,108.58,23
300347.SZ,2024-12-06,66.2,30,154.57,-24.5,179.07,45
300347.SZ,2024-12-06,66.2,50,129.96,-24.5,154.46,39
300347.SZ,2024-12-06,66.2,70,89.24,-24.5,113.74,29
301396.SZ,2024-12-05,20.53,30,817.27,206.43,610.84,47
301396.SZ,2024-12-05,20.53,50,779.99,206.43,573.57,43
301396.SZ,2024-12-05,20.53,70,612.65,206.43,406.22,31
301021.SZ,2024-12-05,32.79,30,280.81,12.32,268.49,54
301021.SZ,2024-12-05,32.79,50,241.97,12.32,229.65,46
301021.SZ,2024-12-05,32.79,70,196.06,12.32,183.74,36
300516.SZ,2024-12-05,37.46,30,176.67,86.87,89.81,39
300516.SZ,2024-12-05,37.46,50,186.26,86.87,99.4,35
300516.SZ,2024-12-05,37.46,70,165.8,86.87,78.93,25
300247.SZ,2024-12-05,4.3,30,215.58,9.53,206.05,46
300247.SZ,2024-12-05,4.3,50,196.91,9.53,187.37,40
300247.SZ,2024-12-05,4.3,70,139.24,9.53,129.7,28
000932.SZ,2024-12-05,4.46,30,257.64,20.4,237.24,42
000932.SZ,2024-12-05,4.46,50,236.19,20.4,215.79,38
000932.SZ,2024-12-05,4.46,70,168.36,20.4,147.95,26
301296.SZ,2024-12-05,10.05,30,86.98,-18.81,105.79,22
301296.SZ,2024-12-05,10.05,50,86.98,-18.81,105.79,22
301296.SZ,2024-12-05,10.05,70,76.91,-18.81,95.71,20
605006.SH,2024-12-05,6.74,30,267.08,4.75,262.33,48
605006.SH,2024-12-05,6.74,50,252.92,4.75,248.17,46
605006.SH,2024-12-05,6.74,70,211.2,4.75,206.45,38
601969.SH,2024-12-05,7.25,30,223.72,43.59,180.13,38
601969.SH,2024-12-05,7.25,50,232.06,43.59,188.47,36
601969.SH,2024-12-05,7.25,70,212.23,43.59,168.65,32
603307.SH,2024-12-05,33.53,30,188.76,13.15,175.61,32
603307.SH,2024-12-05,33.53,50,167.6,13.15,154.45,28
603307.SH,2024-12-05,33.53,70,146.54,13.15,133.39,24
603456.SH,2024-12-05,14.08,30,268.49,25.92,242.57,45
603456.SH,2024-12-05,14.08,50,260.2,25.92,234.28,42
603456.SH,2024-12-05,14.08,70,229.26,25.92,203.34,36
002096.SZ,2024-12-05,12.49,30,107.4,2.88,104.52,28
002096.SZ,2024-12-05,12.49,50,108.46,2.88,105.58,26
002096.SZ,2024-12-05,12.49,70,110.05,2.88,107.17,24
688116.SH,2024-12-05,46.02,30,247.53,-2.89,250.42,52
688116.SH,2024-12-05,46.02,50,218.52,-2.89,221.41,46
688116.SH,2024-12-05,46.02,70,170.15,-2.89,173.04,36
002570.SZ,2024-12-05,5.18,30,284.08,19.69,264.39,46
002570.SZ,2024-12-05,5.18,50,287.05,19.69,267.36,46
002570.SZ,2024-12-05,5.18,70,226.0,19.69,206.31,36
002221.SZ,2024-12-05,10.12,30,130.75,-21.74,152.49,33
002221.SZ,2024-12-05,10.12,50,111.48,-21.74,133.22,29
002221.SZ,2024-12-05,10.12,70,82.64,-21.74,104.38,23
603207.SH,2024-12-05,23.72,30,194.81,17.45,177.36,30
603207.SH,2024-12-05,23.72,50,168.64,17.45,151.19,26
603207.SH,2024-12-05,23.72,70,145.13,17.45,127.68,22
601869.SH,2024-12-05,27.93,30,460.42,251.7,208.72,38
601869.SH,2024-12-05,27.93,50,403.7,251.7,152.0,30
601869.SH,2024-12-05,27.93,70,347.73,251.7,96.03,21
002196.SZ,2024-12-05,6.4,30,459.84,82.5,377.34,54
002196.SZ,2024-12-05,6.4,50,424.84,82.5,342.34,48
002196.SZ,2024-12-05,6.4,70,337.64,82.5,255.14,36
603556.SH,2024-12-05,38.17,30,134.78,-12.94,147.73,39
603556.SH,2024-12-05,38.17,50,134.17,-12.94,147.11,37
603556.SH,2024-12-05,38.17,70,108.28,-12.94,121.23,30
002470.SZ,2024-12-05,2.08,30,124.39,-16.35,140.74,34
002470.SZ,2024-12-05,2.08,50,123.3,-16.35,139.64,32
002470.SZ,2024-12-05,2.08,70,105.04,-16.35,121.38,28
688016.SH,2024-12-05,108.37,30,121.82,-16.14,137.96,30
688016.SH,2024-12-05,108.37,50,102.75,-16.14,118.89,26
688016.SH,2024-12-05,108.37,70,84.73,-16.14,100.87,22
002321.SZ,2024-12-05,2.59,30,200.44,-9.65,210.09,42
002321.SZ,2024-12-05,2.59,50,179.79,-9.65,189.44,38
002321.SZ,2024-12-05,2.59,70,140.43,-9.65,150.08,30
605366.SH,2024-12-05,6.31,30,180.0,-6.34,186.34,41
605366.SH,2024-12-05,6.31,50,179.3,-6.34,185.64,39
605366.SH,2024-12-05,6.31,70,129.0,-6.34,135.34,28
603823.SH,2024-12-05,10.23,30,335.18,58.16,277.02,47
603823.SH,2024-12-05,10.23,50,346.79,58.16,288.63,45
603823.SH,2024-12-05,10.23,70,283.37,58.16,225.21,34
002905.SZ,2024-12-05,8.6,30,307.33,15.0,292.33,52
002905.SZ,2024-12-05,8.6,50,287.82,15.0,272.82,48
002905.SZ,2024-12-05,8.6,70,226.62,15.0,211.62,38
605266.SH,2024-12-05,24.02,30,175.09,-20.15,195.24,44
605266.SH,2024-12-05,24.02,50,175.09,-20.15,195.24,44
605266.SH,2024-12-05,24.02,70,129.75,-20.15,149.9,34
002805.SZ,2024-12-05,13.97,30,239.07,18.4,220.68,48
002805.SZ,2024-12-05,13.97,50,201.98,18.4,183.58,40
002805.SZ,2024-12-05,13.97,70,156.18,18.4,137.78,30
603167.SH,2024-12-05,7.71,30,168.9,21.27,147.63,26
603167.SH,2024-12-05,7.71,50,147.01,21.27,125.73,22
603167.SH,2024-12-05,7.71,70,112.43,21.27,91.16,16
000898.SZ,2024-12-05,2.66,30,222.85,-9.02,231.88,48
000898.SZ,2024-12-05,2.66,50,202.64,-9.02,211.66,44
000898.SZ,2024-12-05,2.66,70,144.47,-9.02,153.49,32
603636.SH,2024-12-05,11.76,30,229.62,1.02,228.6,44
603636.SH,2024-12-05,11.76,50,201.23,1.02,200.21,39
603636.SH,2024-12-05,11.76,70,149.1,1.02,148.08,29
688690.SH,2024-12-05,20.5,30,306.5,24.49,282.01,50
688690.SH,2024-12-05,20.5,50,262.78,24.49,238.3,42
688690.SH,2024-12-05,20.5,70,221.05,24.49,196.56,34
688376.SH,2024-12-05,36.3,30,312.18,39.56,272.62,53
688376.SH,2024-12-05,36.3,50,276.95,39.56,237.39,47
688376.SH,2024-12-05,36.3,70,232.4,39.56,192.84,37
002041.SZ,2024-12-05,10.24,30,127.04,-10.94,137.98,26
002041.SZ,2024-12-05,10.24,50,127.04,-10.94,137.98,26
002041.SZ,2024-12-05,10.24,70,104.82,-10.94,115.76,22
603067.SH,2024-12-05,9.07,30,453.3,206.62,246.68,45
603067.SH,2024-12-05,9.07,50,452.25,206.62,245.63,39
603067.SH,2024-12-05,9.07,70,438.38,206.62,231.77,31
000998.SZ,2024-12-05,10.92,30,34.13,-15.66,49.79,10
000998.SZ,2024-12-05,10.92,50,34.13,-15.66,49.79,10
000998.SZ,2024-12-05,10.92,70,34.13,-15.66,49.79,10
688276.SH,2024-12-05,26.65,30,108.22,-28.82,137.04,32
688276.SH,2024-12-05,26.65,50,90.06,-28.82,118.88,28
688276.SH,2024-12-05,26.65,70,73.04,-28.82,101.86,24
002141.SZ,2024-12-04,1.64,30,496.83,123.17,373.65,38
002141.SZ,2024-12-04,1.64,50,473.12,123.17,349.95,34
002141.SZ,2024-12-04,1.64,70,374.26,123.17,251.09,24
300863.SZ,2024-12-05,32.14,30,273.23,50.68,222.55,46
300863.SZ,2024-12-05,32.14,50,280.04,50.68,229.36,44
300863.SZ,2024-12-05,32.14,70,237.44,50.68,186.76,35
600056.SH,2024-12-05,11.59,30,66.97,-10.44,77.41,17
600056.SH,2024-12-05,11.59,50,66.97,-10.44,77.41,17
600056.SH,2024-12-05,11.59,70,55.44,-10.44,65.88,14
600707.SH,2024-12-05,7.04,30,147.48,-8.81,156.29,33
600707.SH,2024-12-05,7.04,50,147.48,-8.81,156.29,33
600707.SH,2024-12-05,7.04,70,125.52,-8.81,134.32,29
002978.SZ,2024-12-05,28.5,30,232.56,6.95,225.61,43
002978.SZ,2024-12-05,28.5,50,230.76,6.95,223.81,41
002978.SZ,2024-12-05,28.5,70,218.84,6.95,211.89,38
600156.SH,2024-11-21,4.86,30,431.63,62.76,368.87,52
600156.SH,2024-11-21,4.86,50,367.48,62.76,304.72,44
600156.SH,2024-11-21,4.86,70,275.61,62.76,212.86,32
601330.SH,2024-12-05,6.29,30,141.73,6.84,134.89,27
601330.SH,2024-12-05,6.29,50,128.2,6.84,121.36,23
601330.SH,2024-12-05,6.29,70,93.63,6.84,86.79,16
300963.SZ,2024-12-05,6.85,30,631.38,208.18,423.2,39
300963.SZ,2024-12-05,6.85,50,611.77,208.18,403.59,35
300963.SZ,2024-12-05,6.85,70,524.13,208.18,315.96,27
002878.SZ,2024-12-05,15.57,30,308.17,8.16,300.01,50
002878.SZ,2024-12-05,15.57,50,255.95,8.16,247.8,42
002878.SZ,2024-12-05,15.57,70,171.18,8.16,163.03,28
601187.SH,2024-12-05,5.35,30,170.63,40.93,129.7,31
601187.SH,2024-12-05,5.35,50,149.16,40.93,108.23,25
601187.SH,2024-12-05,5.35,70,129.02,40.93,88.08,19
000547.SZ,2024-12-05,8.09,30,171.54,172.31,-0.77,31
000547.SZ,2024-12-05,8.09,50,205.92,172.31,33.61,29
000547.SZ,2024-12-05,8.09,70,196.2,172.31,23.89,19
300676.SZ,2024-12-06,47.57,30,211.53,-3.87,215.4,39
300676.SZ,2024-12-06,47.57,50,184.18,-3.87,188.04,35
300676.SZ,2024-12-06,47.57,70,113.2,-3.87,117.07,23
300127.SZ,2024-11-21,27.98,30,256.85,4.32,252.52,48
300127.SZ,2024-11-21,27.98,50,233.8,4.32,229.47,44
300127.SZ,2024-11-21,27.98,70,191.95,4.32,187.63,36
300390.SZ,2024-12-05,26.45,30,153.0,100.83,52.17,28
300390.SZ,2024-12-05,26.45,50,177.06,100.83,76.23,26
300390.SZ,2024-12-05,26.45,70,184.33,100.83,83.5,20
300776.SZ,2024-12-05,71.32,30,143.1,-19.85,162.95,38
300776.SZ,2024-12-05,71.32,50,126.75,-19.85,146.6,34
300776.SZ,2024-12-05,71.32,70,91.62,-19.85,111.47,26
300027.SZ,2024-12-05,3.33,30,147.38,-35.74,183.12,46
300027.SZ,2024-12-05,3.33,50,129.16,-35.74,164.9,41
300027.SZ,2024-12-05,3.33,70,103.53,-35.74,139.27,34
301510.SZ,2024-12-05,29.56,30,268.73,13.94,254.79,49
