dt,date,close,equity,cash,base_shares,t_shares,t_slots
2025-06-26 11:30:00,2025-06-26,37.02695304695305,985004.2638036883,300005.63243505696,18500,0,0
2025-06-26 15:00:00,2025-06-26,36.99,984320.632435057,300005.63243505696,18500,0,0
2025-06-27 11:30:00,2025-06-27,36.9823866766842,984179.7859537146,300005.63243505696,18500,0,0
2025-06-27 15:00:00,2025-06-27,36.89,982470.632435057,300005.63243505696,18500,0,0
2025-06-30 11:30:00,2025-06-30,37.431524420325616,992488.8342110808,300005.63243505696,18500,0,0
2025-06-30 15:00:00,2025-06-30,37.45,992830.632435057,300005.63243505696,18500,0,0
2025-07-01 11:30:00,2025-07-01,37.79228627259404,999162.9284780467,300005.63243505696,18500,0,0
2025-07-01 15:00:00,2025-07-01,37.82,999675.632435057,300005.63243505696,18500,0,0
2025-07-02 11:30:00,2025-07-02,38.11136735676456,1005065.9285352014,300005.63243505696,18500,0,0
2025-07-02 15:00:00,2025-07-02,38.37,1009850.632435057,300005.63243505696,18500,0,0
2025-07-03 11:30:00,2025-07-03,37.60636633663366,995723.4096627798,300005.63243505696,18500,0,0
2025-07-03 15:00:00,2025-07-03,37.32,990425.632435057,300005.63243505696,18500,0,0
2025-07-04 11:30:00,2025-07-04,37.80914981729598,999474.9040550326,300005.63243505696,18500,0,0
2025-07-04 15:00:00,2025-07-04,37.92,1001525.632435057,300005.63243505696,18500,0,0
2025-07-07 11:30:00,2025-07-07,36.801336870026525,980830.3645305476,300005.63243505696,18500,0,0
2025-07-07 15:00:00,2025-07-07,36.86,981915.632435057,300005.63243505696,18500,0,0
2025-07-08 11:30:00,2025-07-08,36.830901378579,981377.3079387684,300005.63243505696,18500,0,0
2025-07-08 15:00:00,2025-07-08,36.87,982100.632435057,300005.63243505696,18500,0,0
2025-07-09 11:30:00,2025-07-09,36.943504,983460.4564350569,300005.63243505696,18500,0,0
2025-07-09 15:00:00,2025-07-09,36.66,978215.6324350568,300005.63243505696,18500,0,0
2025-07-10 11:30:00,2025-07-10,36.6493272824346,978018.1871600971,300005.63243505696,18500,0,0
2025-07-10 15:00:00,2025-07-10,36.62,977475.632435057,300005.63243505696,18500,0,0
2025-07-11 11:30:00,2025-07-11,36.80128260869566,980829.3606959266,300005.63243505696,18500,0,0
2025-07-11 15:00:00,2025-07-11,35.98,965635.632435057,300005.63243505696,18500,0,0
2025-07-14 11:30:00,2025-07-14,36.79506146445751,980714.2695275209,300005.63243505696,18500,0,0
2025-07-14 15:00:00,2025-07-14,36.58,976735.632435057,300005.63243505696,18500,0,0
2025-07-15 11:30:00,2025-07-15,36.48336269015213,974947.8422028713,300005.63243505696,18500,0,0
2025-07-15 15:00:00,2025-07-15,36.63,977660.632435057,300005.63243505696,18500,0,0
2025-07-16 11:30:00,2025-07-16,36.46932403433476,974688.12707025,300005.63243505696,18500,0,0
2025-07-16 15:00:00,2025-07-16,36.44,974145.632435057,300005.63243505696,18500,0,0
2025-07-17 11:30:00,2025-07-17,36.23156477242122,970289.5807248496,300005.63243505696,18500,0,0
2025-07-17 15:00:00,2025-07-17,36.3,971555.632435057,300005.63243505696,18500,0,0
2025-07-18 11:30:00,2025-07-18,36.599101604278076,977089.0121142013,300005.63243505696,18500,0,0
2025-07-18 15:00:00,2025-07-18,36.56,976365.632435057,300005.63243505696,18500,0,0
2025-07-21 11:30:00,2025-07-21,36.880900185332266,982302.2858637039,300005.63243505696,18500,0,0
2025-07-21 15:00:00,2025-07-21,36.92,983025.632435057,300005.63243505696,18500,0,0
2025-07-22 11:30:00,2025-07-22,36.908561296859176,982814.0164269517,300005.63243505696,18500,0,0
2025-07-22 15:00:00,2025-07-22,38.6,1014105.632435057,300005.63243505696,18500,0,0
2025-07-23 11:30:00,2025-07-23,38.28238021638331,1008229.6664381482,300005.63243505696,18500,0,0
2025-07-23 15:00:00,2025-07-23,37.95,1002080.632435057,300005.63243505696,18500,0,0
2025-07-24 11:30:00,2025-07-24,38.12596599690881,1005336.00337787,300005.63243505696,18500,0,0
2025-07-24 15:00:00,2025-07-24,37.95,1002080.632435057,300005.63243505696,18500,0,0
2025-07-25 11:30:00,2025-07-25,37.785076762945614,999029.5525495508,300005.63243505696,18500,0,0
2025-07-25 15:00:00,2025-07-25,37.57,995050.632435057,300005.63243505696,18500,0,0
2025-07-28 11:30:00,2025-07-28,36.93044973544974,983218.9525408772,300005.63243505696,18500,0,0
2025-07-28 15:00:00,2025-07-28,36.95,983580.632435057,300005.63243505696,18500,0,0
2025-07-29 11:30:00,2025-07-29,36.93089899524062,983227.2638470083,300005.63243505696,18500,0,0
2025-07-29 15:00:00,2025-07-29,36.97,983950.632435057,300005.63243505696,18500,0,0
2025-07-30 11:30:00,2025-07-30,37.71821298701298,997792.5726947972,300005.63243505696,18500,0,0
2025-07-30 15:00:00,2025-07-30,37.64,996345.632435057,300005.63243505696,18500,0,0
2025-07-31 11:30:00,2025-07-31,36.96766247379455,983907.388200256,300005.63243505696,18500,0,0
2025-07-31 15:00:00,2025-07-31,37.3,990055.632435057,300005.63243505696,18500,0,0
2025-08-01 11:30:00,2025-08-01,36.944856230031945,983485.4726906479,300005.63243505696,18500,0,0
2025-08-01 15:00:00,2025-08-01,36.72,979325.632435057,300005.63243505696,18500,0,0
2025-08-18 11:30:00,2025-08-18,38.653046138159574,1015086.985991009,300005.63243505696,18500,0,0
2025-08-18 15:00:00,2025-08-18,38.35,1009480.632435057,300005.63243505696,18500,0,0
2025-08-19 11:30:00,2025-08-19,37.58595505617977,995345.8009743827,300005.63243505696,18500,0,0
2025-08-19 15:00:00,2025-08-19,37.41,992090.6324350568,300005.63243505696,18500,0,0
2025-08-20 11:30:00,2025-08-20,37.39833290188972,991874.7911200167,300005.63243505696,18500,0,0
2025-08-20 15:00:00,2025-08-20,37.76,998565.632435057,300005.63243505696,18500,0,0
2025-08-21 11:30:00,2025-08-21,37.58977627471384,995416.493517263,300005.63243505696,18500,0,0
2025-08-21 15:00:00,2025-08-21,37.58,995235.632435057,300005.63243505696,18500,0,0
2025-08-22 11:30:00,2025-08-22,37.41513766233766,992185.6791883038,300005.63243505696,18500,0,0
2025-08-22 15:00:00,2025-08-22,37.64,996345.632435057,300005.63243505696,18500,0,0
2025-08-25 11:30:00,2025-08-25,38.12225063938619,1005267.2692637014,300005.63243505696,18500,0,0
2025-08-25 15:00:00,2025-08-25,38.22,1007075.632435057,300005.63243505696,18500,0,0
2025-08-26 11:30:00,2025-08-26,38.16529487509658,1006063.5876243437,300005.63243505696,18500,0,0
2025-08-26 15:00:00,2025-08-26,37.96,1002265.632435057,300005.63243505696,18500,0,0
2025-08-27 11:30:00,2025-08-27,37.76100183102276,998584.166308978,300005.63243505696,18500,0,0
2025-08-27 15:00:00,2025-08-27,37.37,991350.632435057,300005.63243505696,18500,0,0
2025-08-28 11:30:00,2025-08-28,37.18686015831134,987962.5453638168,300005.63243505696,18500,0,0
2025-08-28 15:00:00,2025-08-28,37.05,985430.632435057,300005.63243505696,18500,0,0
2025-08-29 11:30:00,2025-08-29,36.92327461969577,983086.2128994287,300005.63243505696,18500,0,0
2025-08-29 15:00:00,2025-08-29,36.63,977660.632435057,300005.63243505696,18500,0,0
2025-09-01 11:30:00,2025-09-01,37.079327176781,985973.1852055055,300005.63243505696,18500,0,0
2025-09-01 15:00:00,2025-09-01,37.05,985430.632435057,300005.63243505696,18500,0,0
2025-09-02 11:30:00,2025-09-02,37.12405660377358,986800.6796048682,300005.63243505696,18500,0,0
2025-09-02 15:00:00,2025-09-02,37.3,990055.632435057,300005.63243505696,18500,0,0
2025-09-03 11:30:00,2025-09-03,36.89089994706194,982487.2814557028,300005.63243505696,18500,0,0
2025-09-03 15:00:00,2025-09-03,36.93,983210.632435057,300005.63243505696,18500,0,0
2025-09-04 11:30:00,2025-09-04,36.440052397170554,974146.6017827122,300005.63243505696,18500,0,0
2025-09-04 15:00:00,2025-09-04,37.31,990240.632435057,300005.63243505696,18500,0,0
2025-09-05 11:30:00,2025-09-05,37.10450733752621,986439.0181792919,300005.63243505696,18500,0,0
2025-09-05 15:00:00,2025-09-05,37.3,990055.632435057,300005.63243505696,18500,0,0
2025-09-08 11:30:00,2025-09-08,37.41508541392905,992184.7125927444,300005.63243505696,18500,0,0
2025-09-08 15:00:00,2025-09-08,37.2,988205.632435057,300005.63243505696,18500,0,0
2025-09-09 11:30:00,2025-09-09,37.28022286313581,989689.7554030694,300005.63243505696,18500,0,0
2025-09-09 15:00:00,2025-09-09,37.29,989870.632435057,300005.63243505696,18500,0,0
2025-09-10 11:30:00,2025-09-10,37.44684569033272,992772.2777062124,300005.63243505696,18500,0,0
2025-09-10 15:00:00,2025-09-10,37.31,990240.632435057,300005.63243505696,18500,0,0
2025-09-11 11:30:00,2025-09-11,37.244043887147335,989020.4443472826,300005.63243505696,18500,0,0
2025-09-11 15:00:00,2025-09-11,37.42,992275.632435057,300005.63243505696,18500,0,0
2025-09-12 11:30:00,2025-09-12,37.44761917372882,992786.5871490401,300005.63243505696,18500,0,0
2025-09-12 15:00:00,2025-09-12,36.91,982840.6324350568,300005.63243505696,18500,0,0
2025-09-15 11:30:00,2025-09-15,37.251801518722175,989163.9605314172,300005.63243505696,18500,0,0
2025-09-15 15:00:00,2025-09-15,37.33,990610.632435057,300005.63243505696,18500,0,0
2025-09-16 11:30:00,2025-09-16,37.64776099973965,996489.2109302406,300005.63243505696,18500,0,0
2025-09-16 15:00:00,2025-09-16,37.55,994680.632435057,300005.63243505696,18500,0,0
2025-09-17 11:30:00,2025-09-17,38.02200872242176,1003412.7937998595,300005.63243505696,18500,0,0
2025-09-17 15:00:00,2025-09-17,38.11,1005040.632435057,300005.63243505696,18500,0,0
2025-09-18 11:30:00,2025-09-18,37.62528213166144,996073.3518707936,300005.63243505696,18500,0,0
2025-09-18 15:00:00,2025-09-18,37.42,992275.632435057,300005.63243505696,18500,0,0
2025-09-19 11:30:00,2025-09-19,37.876619170984455,1000723.0870982694,300005.63243505696,18500,0,0
2025-09-19 15:00:00,2025-09-19,37.73,998010.632435057,300005.63243505696,18500,0,0
2025-09-22 11:30:00,2025-09-22,37.81620358348481,999605.3987295259,300005.63243505696,18500,0,0
2025-09-22 15:00:00,2025-09-22,37.65,996530.632435057,300005.63243505696,18500,0,0
2025-09-23 11:30:00,2025-09-23,37.716268656716416,997756.6025843107,300005.63243505696,18500,0,0
2025-09-23 15:00:00,2025-09-23,37.99,1002820.632435057,300005.63243505696,18500,0,0
2025-09-24 11:30:00,2025-09-24,37.86491399229781,1000506.5412925665,300005.63243505696,18500,0,0
2025-09-24 15:00:00,2025-09-24,38.08,1004485.632435057,300005.63243505696,18500,0,0
2025-09-25 11:30:00,2025-09-25,37.76202221074381,998603.0433338174,300005.63243505696,18500,0,0
2025-09-25 15:00:00,2025-09-25,37.85,1000230.632435057,300005.63243505696,18500,0,0
2025-09-26 11:30:00,2025-09-26,37.89977554179567,1001151.4799582768,300005.63243505696,18500,0,0
2025-09-26 15:00:00,2025-09-26,37.89,1000970.632435057,300005.63243505696,18500,0,0
2025-09-29 11:30:00,2025-09-29,37.21627900912647,988506.7941038966,300005.63243505696,18500,0,0
2025-09-29 15:00:00,2025-09-29,37.49,993570.632435057,300005.63243505696,18500,0,0
2025-09-30 11:30:00,2025-09-30,37.40536103896104,992004.8116558362,300005.63243505696,18500,0,0
2025-09-30 15:00:00,2025-09-30,37.64,996345.632435057,300005.63243505696,18500,0,0
2025-10-09 11:30:00,2025-10-09,38.012494929006095,1003236.7886216698,300005.63243505696,18500,0,0
2025-10-09 15:00:00,2025-10-09,38.56,1013365.632435057,300005.63243505696,18500,0,0
2025-10-10 11:30:00,2025-10-10,39.095076690973094,1023264.5512180593,300005.63243505696,18500,0,0
2025-10-10 15:00:00,2025-10-10,38.88,1019285.632435057,300005.63243505696,18500,0,0
2025-10-13 11:30:00,2025-10-13,38.854505632040045,1018813.9866277978,300005.63243505696,18500,0,0
2025-10-13 15:00:00,2025-10-13,39.05,1022430.632435057,300005.63243505696,18500,0,0
2025-10-14 11:30:00,2025-10-14,39.77910455104551,1035919.066629399,300005.63243505696,18500,0,0
2025-10-14 15:00:00,2025-10-14,39.74,1035195.632435057,300005.63243505696,18500,0,0
2025-10-15 11:30:00,2025-10-15,39.54900636319139,1031662.2501540977,300005.63243505696,18500,0,0
2025-10-15 15:00:00,2025-10-15,39.94,1038895.632435057,300005.63243505696,18500,0,0
2025-10-16 11:30:00,2025-10-16,40.93313258747917,1057268.5853034216,300005.63243505696,18500,0,0
2025-10-16 15:00:00,2025-10-16,41.07,1059800.6324350568,300005.63243505696,18500,0,0
2025-10-17 11:30:00,2025-10-17,41.44878281622912,1066808.1145352956,300005.63243505696,18500,0,0
2025-10-17 15:00:00,2025-10-17,40.96,1057765.6324350568,300005.63243505696,18500,0,0
2025-10-20 11:30:00,2025-10-20,41.152924461283455,1061334.734968801,300005.63243505696,18500,0,0
2025-10-20 15:00:00,2025-10-20,41.28,1063685.6324350568,300005.63243505696,18500,0,0
2025-10-21 11:30:00,2025-10-21,40.56674641148326,1050490.441047497,300005.63243505696,18500,0,0
2025-10-21 15:00:00,2025-10-21,40.86,1055915.6324350568,300005.63243505696,18500,0,0
2025-10-22 11:30:00,2025-10-22,40.87736117702896,1056236.8142100926,300005.63243505696,18500,0,0
2025-10-22 15:00:00,2025-10-22,41.2,1062205.6324350568,300005.63243505696,18500,0,0
2025-10-23 11:30:00,2025-10-23,41.27977498815727,1063681.4697159664,300005.63243505696,18500,0,0
2025-10-23 15:00:00,2025-10-23,41.27,1063500.6324350568,300005.63243505696,18500,0,0
2025-10-24 11:30:00,2025-10-24,41.491341176470584,1067595.4441997628,300005.63243505696,18500,0,0
2025-10-24 15:00:00,2025-10-24,41.55,1068680.6324350568,300005.63243505696,18500,0,0
2025-10-27 11:30:00,2025-10-27,41.64202389318341,1070383.0744589502,300005.63243505696,18500,0,0
2025-10-27 15:00:00,2025-10-27,41.73,1072010.6324350568,300005.63243505696,18500,0,0
2025-10-28 11:30:00,2025-10-28,41.796431087109646,1073239.6075465854,300005.63243505696,18500,0,0
2025-10-28 15:00:00,2025-10-28,41.64,1070345.6324350568,300005.63243505696,18500,0,0
2025-10-29 11:30:00,2025-10-29,41.336877076411966,1064737.8583486783,300005.63243505696,18500,0,0
2025-10-29 15:00:00,2025-10-29,41.2,1062205.6324350568,300005.63243505696,18500,0,0
2025-10-30 11:30:00,2025-10-30,42.4417472118959,1085177.9558551311,300005.63243505696,18500,0,0
2025-10-30 15:00:00,2025-10-30,42.08,1078485.6324350568,300005.63243505696,18500,0,0
2025-10-31 11:30:00,2025-10-31,41.56977652317103,1069046.4981137211,300005.63243505696,18500,0,0
2025-10-31 15:00:00,2025-10-31,41.56,1068865.6324350568,300005.63243505696,18500,0,0
2025-11-03 11:30:00,2025-11-03,42.508659603869184,1086415.8351066369,300005.63243505696,18500,0,0
2025-11-03 15:00:00,2025-11-03,42.45,1085330.6324350568,300005.63243505696,18500,0,0
2025-11-04 11:30:00,2025-11-04,42.91144301470588,1093867.3282071156,300005.63243505696,18500,0,0
2025-11-04 15:00:00,2025-11-04,42.54,1086995.6324350568,300005.63243505696,18500,0,0
2025-11-05 11:30:00,2025-11-05,42.82482790270767,1092264.9486351488,300005.63243505696,18500,0,0
2025-11-05 15:00:00,2025-11-05,42.6,1088105.6324350568,300005.63243505696,18500,0,0
2025-11-06 11:30:00,2025-11-06,43.02932484655604,1096048.1420963437,300005.63243505696,18500,0,0
2025-11-06 15:00:00,2025-11-06,43.0,1095505.6324350568,300005.63243505696,18500,0,0
2025-11-07 11:30:00,2025-11-07,42.691344614681,1089795.5078066555,300005.63243505696,18500,0,0
2025-11-07 15:00:00,2025-11-07,42.75,1090880.6324350568,300005.63243505696,18500,0,0
2025-11-10 11:30:00,2025-11-10,43.16,1098465.6324350568,300005.63243505696,18500,0,0
2025-11-10 15:00:00,2025-11-10,43.15,1098280.6324350568,300005.63243505696,18500,0,0
2025-11-11 11:30:00,2025-11-11,42.65,1089030.6324350568,300005.63243505696,18500,0,0
2025-11-11 15:00:00,2025-11-11,42.8,1091805.6324350568,300005.63243505696,18500,0,0
2025-11-12 11:30:00,2025-11-12,42.92,1094025.6324350568,300005.63243505696,18500,0,0
2025-11-12 15:00:00,2025-11-12,42.6,1088105.6324350568,300005.63243505696,18500,0,0
2025-11-13 11:30:00,2025-11-13,42.28,1082185.6324350568,300005.63243505696,18500,0,0
2025-11-13 15:00:00,2025-11-13,42.62,1088475.6324350568,300005.63243505696,18500,0,0
2025-11-14 11:30:00,2025-11-14,42.53,1086810.6324350568,300005.63243505696,18500,0,0
2025-11-14 15:00:00,2025-11-14,42.09,1078670.632435057,300005.63243505696,18500,0,0
2025-11-17 11:30:00,2025-11-17,42.41,1084590.6324350568,300005.63243505696,18500,0,0
2025-11-17 15:00:00,2025-11-17,42.4,1084405.6324350568,300005.63243505696,18500,0,0
2025-11-18 11:30:00,2025-11-18,42.13,1079410.6324350568,300005.63243505696,18500,0,0
2025-11-18 15:00:00,2025-11-18,41.91,1075340.6324350568,300005.63243505696,18500,0,0
2025-11-19 11:30:00,2025-11-19,42.38,1084035.6324350568,300005.63243505696,18500,0,0
2025-11-19 15:00:00,2025-11-19,42.52,1086625.6324350568,300005.63243505696,18500,0,0
2025-11-20 11:30:00,2025-11-20,42.66,1089215.6324350568,300005.63243505696,18500,0,0
2025-11-20 15:00:00,2025-11-20,42.0,1077005.6324350568,300005.63243505696,18500,0,0
2025-11-21 11:30:00,2025-11-21,41.92,1075525.6324350568,300005.63243505696,18500,0,0
2025-11-21 15:00:00,2025-11-21,42.07,1078300.6324350568,300005.63243505696,18500,0,0
2025-11-24 11:30:00,2025-11-24,41.27,1063500.6324350568,300005.63243505696,18500,0,0
2025-11-24 15:00:00,2025-11-24,41.2,1062205.6324350568,300005.63243505696,18500,0,0
2025-11-25 11:30:00,2025-11-25,41.2,1062205.6324350568,300005.63243505696,18500,0,0
2025-11-25 15:00:00,2025-11-25,41.2,1062205.6324350568,300005.63243505696,18500,0,0
2025-11-26 11:30:00,2025-11-26,41.11,1060540.6324350568,300005.63243505696,18500,0,0
2025-11-26 15:00:00,2025-11-26,41.0,1058505.6324350568,300005.63243505696,18500,0,0
2025-11-27 11:30:00,2025-11-27,41.25,1063130.6324350568,300005.63243505696,18500,0,0
2025-11-27 15:00:00,2025-11-27,41.45,1066830.6324350568,300005.63243505696,18500,0,0
2025-11-28 11:30:00,2025-11-28,41.2,1062205.6324350568,300005.63243505696,18500,0,0
2025-11-28 15:00:00,2025-11-28,41.14,1061095.6324350568,300005.63243505696,18500,0,0
2025-12-01 11:30:00,2025-12-01,41.05,1059430.6324350568,300005.63243505696,18500,0,0
2025-12-01 15:00:00,2025-12-01,41.34,1064795.632435057,300005.63243505696,18500,0,0
2025-12-02 11:30:00,2025-12-02,41.52,1068125.6324350568,300005.63243505696,18500,0,0
2025-12-02 15:00:00,2025-12-02,41.6,1069605.6324350568,300005.63243505696,18500,0,0
2025-12-03 11:30:00,2025-12-03,41.81,1073490.6324350568,300005.63243505696,18500,0,0
2025-12-03 15:00:00,2025-12-03,41.64,1070345.6324350568,300005.63243505696,18500,0,0
2025-12-04 11:30:00,2025-12-04,41.72,1071825.6324350568,300005.63243505696,18500,0,0
2025-12-04 15:00:00,2025-12-04,41.75,1072380.6324350568,300005.63243505696,18500,0,0
2025-12-05 11:30:00,2025-12-05,41.39,1065720.6324350568,300005.63243505696,18500,0,0
2025-12-05 15:00:00,2025-12-05,41.53,1068310.6324350568,300005.63243505696,18500,0,0
2025-12-08 11:30:00,2025-12-08,40.84,1055545.632435057,300005.63243505696,18500,0,0
2025-12-08 15:00:00,2025-12-08,40.9,1056655.6324350568,300005.63243505696,18500,0,0
2025-12-09 11:30:00,2025-12-09,40.7,1052955.6324350568,300005.63243505696,18500,0,0
2025-12-09 15:00:00,2025-12-09,40.48,1048885.6324350568,300005.63243505696,18500,0,0
2025-12-10 11:30:00,2025-12-10,40.17,1043150.632435057,300005.63243505696,18500,0,0
2025-12-10 15:00:00,2025-12-10,40.18,1043335.632435057,300005.63243505696,18500,0,0
2025-12-11 11:30:00,2025-12-11,40.19,1043520.632435057,300005.63243505696,18500,0,0
2025-12-11 15:00:00,2025-12-11,40.31,1045740.632435057,300005.63243505696,18500,0,0
2025-12-12 11:30:00,2025-12-12,39.93,1038710.632435057,300005.63243505696,18500,0,0
2025-12-12 15:00:00,2025-12-12,40.0,1040005.632435057,300005.63243505696,18500,0,0
2025-12-15 11:30:00,2025-12-15,40.13,1042410.632435057,300005.63243505696,18500,0,0
2025-12-15 15:00:00,2025-12-15,39.91,1038340.6324350568,300005.63243505696,18500,0,0
2025-12-16 11:30:00,2025-12-16,39.99,1039820.632435057,300005.63243505696,18500,0,0
2025-12-16 15:00:00,2025-12-16,40.17,1043150.632435057,300005.63243505696,18500,0,0
2025-12-17 11:30:00,2025-12-17,40.13,1042410.632435057,300005.63243505696,18500,0,0
2025-12-17 15:00:00,2025-12-17,40.0,1040005.632435057,300005.63243505696,18500,0,0
